seed,final_acc,time_to_94,epoch_to_94,total_time
,0.941100001335144,4.722894917011262,11,4.893052647113801
,0.9429000020027161,4.727570781469346,11,4.896308696508409
,0.9429999589920044,4.742012776613236,11,4.911333958864212
,0.9434999823570251,4.753861054420471,11,4.924195481300354
,0.9419999718666077,4.7568302426338205,11,4.926813061237336
,0.9424999952316284,4.776838905334473,11,4.946572731018066
,0.944599986076355,4.770095044136048,11,4.94122716999054
,0.9420999884605408,4.7722575068473825,11,4.94325167798996
,0.9419999718666077,4.780078012943267,11,4.950087427616119
,0.9438999891281128,4.785150497436524,11,4.9560694427490235
,0.9434999823570251,4.700219927072526,11,4.871490740060807
,0.9456999897956848,4.7762596631050105,11,4.947298832416534
,0.9402999877929688,4.7950834290981295,11,4.965704492330551
,0.9411999583244324,4.791652607917786,11,4.963511738777162
,0.9378999471664429,4.436932483911515,10,4.6081213419437415
,0.9414999485015869,4.4349648652076725,10,4.605275335788727
,0.9425999522209167,4.803678199291229,11,4.9744728922843935
,0.9422000050544739,4.80385456085205,11,4.97596410369873
,0.9409999847412109,4.805304220914841,11,4.976740545988083
,0.9417999982833862,4.815488159179687,11,4.98729312133789
,0.9461999535560608,4.805296623229981,11,4.97749796295166
,0.9438999891281128,4.805277422189713,11,4.976521044015884
,0.943399965763092,4.806253227710724,11,4.9769264149665835
,0.9448999762535095,4.80535779619217,11,4.9766135792732245
,0.9423999786376953,4.725969265222549,11,4.897341549158096
,0.9400999546051025,4.807118031978607,11,4.977710225582123
,0.9442999958992004,4.804160140991211,11,4.97456803894043
,0.941100001335144,4.721807865142823,11,4.894855167388917
,0.9411999583244324,4.8119909400939935,11,4.9842374305725095
,0.9447000026702881,4.807938226222992,11,4.97970827627182
,0.9407999515533447,4.809734656333923,11,4.9805962285995475
,0.9430999755859375,4.810481361389161,11,4.983033271789552
,0.9414999485015869,4.722977630376816,11,4.89430195593834
,0.9425999522209167,4.816931485176086,11,4.98828950214386
,0.9422000050544739,4.813014814376832,11,4.984308698654176
,0.943399965763092,4.818788459777831,11,4.989230247497558
,0.943399965763092,4.726937064886094,11,4.899226600408555
,0.9441999793052673,4.8026931695938115,11,4.974715767860413
,0.9408999681472778,4.801596665382385,11,4.972867066383361
,0.9434999823570251,4.7223392784595495,11,4.8936176140308385
,0.9404999613761902,4.812658034563064,11,4.984407637834549
,0.9406999945640564,4.818923988342285,11,4.990119834899902
,0.9419999718666077,4.725887498617173,11,4.896934159994125
,0.9404999613761902,4.816941612243652,11,4.988579978942871
,0.9437999725341797,4.8135438544750215,11,4.985278153181076
,0.9435999989509583,4.8080326046943656,11,4.979900600910186
,0.9422000050544739,4.807246548175812,11,4.97811378145218
,0.9418999552726746,4.880415856599808,11,5.052005776643753
,0.9429000020027161,4.815503959655762,11,4.9873137893676756
,0.9404999613761902,4.806979273319245,11,4.978675394535065
